-	ENSFCAG00000050092	ENSFCAT00000073302	ENSFCAT00000073302.1
-	ENSFCAG00000045693	ENSFCAT00000067265	ENSFCAT00000067265.2
PDPN	ENSFCAG00000007570	ENSFCAT00000007572	ENSFCAT00000007572.6
SHOC2	ENSFCAG00000029740	ENSFCAT00000052003	ENSFCAT00000052003.2
-	ENSFCAG00000023525	ENSFCAT00000028364	ENSFCAT00000028364.3
PAFAH1B2	ENSFCAG00000029945	ENSFCAT00000029278	ENSFCAT00000029278.4
NMNAT2	ENSFCAG00000035521	ENSFCAT00000053269	ENSFCAT00000053269.2
TSG101	ENSFCAG00000028742	ENSFCAT00000062743	ENSFCAT00000062743.2
FANCG	ENSFCAG00000044117	ENSFCAT00000062024	ENSFCAT00000062024.2
BRINP2	ENSFCAG00000025939	ENSFCAT00000065743	ENSFCAT00000065743.2
U6	ENSFCAG00000038804	ENSFCAT00000045764	ENSFCAT00000045764.2
TNPO1	ENSFCAG00000013181	ENSFCAT00000055704	ENSFCAT00000055704.2
-	ENSFCAG00000004017	ENSFCAT00000069544	ENSFCAT00000069544.1
KLHDC10	ENSFCAG00000003334	ENSFCAT00000070921	ENSFCAT00000070921.1
PLA2G2C	ENSFCAG00000002894	ENSFCAT00000079901	ENSFCAT00000079901.1
SART1	ENSFCAG00000013278	ENSFCAT00000066708	ENSFCAT00000066708.2
TBC1D17	ENSFCAG00000012173	ENSFCAT00000012176	ENSFCAT00000012176.4
VPS9D1	ENSFCAG00000003793	ENSFCAT00000039510	ENSFCAT00000039510.3
PFKFB2	ENSFCAG00000013838	ENSFCAT00000013842	ENSFCAT00000013842.6
HECTD1	ENSFCAG00000001734	ENSFCAT00000056146	ENSFCAT00000056146.2
TMEM45B	ENSFCAG00000036188	ENSFCAT00000046918	ENSFCAT00000046918.3
-	ENSFCAG00000048328	ENSFCAT00000079536	ENSFCAT00000079536.1
UFM1	ENSFCAG00000037650	ENSFCAT00000038806	ENSFCAT00000038806.3
ANKRD27	ENSFCAG00000002328	ENSFCAT00000002328	ENSFCAT00000002328.6
CLDN18	ENSFCAG00000001802	ENSFCAT00000001802	ENSFCAT00000001802.5
SHMT2	ENSFCAG00000000188	ENSFCAT00000075257	ENSFCAT00000075257.1
OR6K3	ENSFCAG00000040462	ENSFCAT00000050793	ENSFCAT00000050793.2
-	ENSFCAG00000047886	ENSFCAT00000086076	ENSFCAT00000086076.1
HCN1	ENSFCAG00000022760	ENSFCAT00000030809	ENSFCAT00000030809.4
-	ENSFCAG00000053651	ENSFCAT00000081418	ENSFCAT00000081418.1
PRSS56	ENSFCAG00000040787	ENSFCAT00000080596	ENSFCAT00000080596.1
DDX28	ENSFCAG00000012858	ENSFCAT00000012862	ENSFCAT00000012862.4
-	ENSFCAG00000042288	ENSFCAT00000050969	ENSFCAT00000050969.2
CTPS1	ENSFCAG00000002423	ENSFCAT00000069600	ENSFCAT00000069600.1
MEFV	ENSFCAG00000012268	ENSFCAT00000035226	ENSFCAT00000035226.3
-	ENSFCAG00000022750	ENSFCAT00000072582	ENSFCAT00000072582.1
DERL2	ENSFCAG00000030604	ENSFCAT00000022694	ENSFCAT00000022694.4
-	ENSFCAG00000023458	ENSFCAT00000028604	ENSFCAT00000028604.3
CPLX3	ENSFCAG00000027395	ENSFCAT00000023638	ENSFCAT00000023638.4
U6	ENSFCAG00000035419	ENSFCAT00000037629	ENSFCAT00000037629.2
U2	ENSFCAG00000049844	ENSFCAT00000081489	ENSFCAT00000081489.1
TMEM88	ENSFCAG00000044355	ENSFCAT00000024210	ENSFCAT00000024210.4
-	ENSFCAG00000049610	ENSFCAT00000075308	ENSFCAT00000075308.1
CDH5	ENSFCAG00000015244	ENSFCAT00000015247	ENSFCAT00000015247.6
IFT80	ENSFCAG00000005307	ENSFCAT00000005308	ENSFCAT00000005308.6
CHGB	ENSFCAG00000000220	ENSFCAT00000082886	ENSFCAT00000082886.1
ZNF133	ENSFCAG00000014251	ENSFCAT00000063682	ENSFCAT00000063682.2
PSMD3	ENSFCAG00000014991	ENSFCAT00000075461	ENSFCAT00000075461.1
COL15A1	ENSFCAG00000012233	ENSFCAT00000012236	ENSFCAT00000012236.6
RAB3C	ENSFCAG00000002193	ENSFCAT00000040421	ENSFCAT00000040421.3
-	ENSFCAG00000044704	ENSFCAT00000059801	ENSFCAT00000059801.2
EIF4G2	ENSFCAG00000022269	ENSFCAT00000023167	ENSFCAT00000023167.4
JAK3	ENSFCAG00000007517	ENSFCAT00000007519	ENSFCAT00000007519.6
SPPL2A	ENSFCAG00000023141	ENSFCAT00000068809	ENSFCAT00000068809.1
SRSF7	ENSFCAG00000031143	ENSFCAT00000024626	ENSFCAT00000024626.4
RASSF6	ENSFCAG00000013297	ENSFCAT00000013301	ENSFCAT00000013301.5
ADM2	ENSFCAG00000038840	ENSFCAT00000038300	ENSFCAT00000038300.3
-	ENSFCAG00000041081	ENSFCAT00000054118	ENSFCAT00000054118.2
-	ENSFCAG00000040035	ENSFCAT00000047232	ENSFCAT00000047232.3
MEN1	ENSFCAG00000012236	ENSFCAT00000056292	ENSFCAT00000056292.2
CETN1	ENSFCAG00000009226	ENSFCAT00000009228	ENSFCAT00000009228.3
-	ENSFCAG00000034247	ENSFCAT00000071732	ENSFCAT00000071732.1
TLX2	ENSFCAG00000033678	ENSFCAT00000035368	ENSFCAT00000035368.3
MYL7	ENSFCAG00000014360	ENSFCAT00000055239	ENSFCAT00000055239.2
ATP6V1E2	ENSFCAG00000011593	ENSFCAT00000011595	ENSFCAT00000011595.4
TRIB3	ENSFCAG00000034643	ENSFCAT00000048801	ENSFCAT00000048801.3
GNAI1	ENSFCAG00000007172	ENSFCAT00000007174	ENSFCAT00000007174.6
-	ENSFCAG00000050217	ENSFCAT00000071065	ENSFCAT00000071065.1
-	ENSFCAG00000049118	ENSFCAT00000072274	ENSFCAT00000072274.1
PIWIL2	ENSFCAG00000012981	ENSFCAT00000012985	ENSFCAT00000012985.6
CAMK1D	ENSFCAG00000014848	ENSFCAT00000067172	ENSFCAT00000067172.2
MTCH1	ENSFCAG00000001093	ENSFCAT00000083985	ENSFCAT00000083985.1
LMBRD1	ENSFCAG00000025453	ENSFCAT00000030424	ENSFCAT00000030424.4
-	ENSFCAG00000034149	ENSFCAT00000047390	ENSFCAT00000047390.2
RBM25	ENSFCAG00000011716	ENSFCAT00000011718	ENSFCAT00000011718.6
-	ENSFCAG00000043247	ENSFCAT00000059895	ENSFCAT00000059895.2
-	ENSFCAG00000046896	ENSFCAT00000083104	ENSFCAT00000083104.1
-	ENSFCAG00000050245	ENSFCAT00000079345	ENSFCAT00000079345.1
UBFD1	ENSFCAG00000039391	ENSFCAT00000060283	ENSFCAT00000060283.2
-	ENSFCAG00000043554	ENSFCAT00000061920	ENSFCAT00000061920.2
-	ENSFCAG00000052889	ENSFCAT00000069417	ENSFCAT00000069417.1
SULT4A1	ENSFCAG00000007340	ENSFCAT00000007342	ENSFCAT00000007342.5
-	ENSFCAG00000048980	ENSFCAT00000076641	ENSFCAT00000076641.1
MORC2	ENSFCAG00000004101	ENSFCAT00000004102	ENSFCAT00000004102.6
-	ENSFCAG00000050392	ENSFCAT00000076436	ENSFCAT00000076436.1
-	ENSFCAG00000046001	ENSFCAT00000055720	ENSFCAT00000055720.1
U2	ENSFCAG00000048453	ENSFCAT00000078140	ENSFCAT00000078140.1
MED12L	ENSFCAG00000010395	ENSFCAT00000051161	ENSFCAT00000051161.2
NFRKB	ENSFCAG00000004110	ENSFCAT00000004111	ENSFCAT00000004111.6
DDX5	ENSFCAG00000003512	ENSFCAT00000003512	ENSFCAT00000003512.6
TH	ENSFCAG00000006939	ENSFCAT00000057138	ENSFCAT00000057138.2
G3BP1	ENSFCAG00000006019	ENSFCAT00000056426	ENSFCAT00000056426.2
DUS2	ENSFCAG00000010417	ENSFCAT00000062255	ENSFCAT00000062255.2
-	ENSFCAG00000048649	ENSFCAT00000086047	ENSFCAT00000086047.1
SMARCC1	ENSFCAG00000015481	ENSFCAT00000015485	ENSFCAT00000015485.5
-	ENSFCAG00000028261	ENSFCAT00000022937	ENSFCAT00000022937.4
CEP97	ENSFCAG00000003326	ENSFCAT00000086896	ENSFCAT00000086896.1
U6	ENSFCAG00000039454	ENSFCAT00000048338	ENSFCAT00000048338.2
-	ENSFCAG00000051786	ENSFCAT00000070338	ENSFCAT00000070338.1
-	ENSFCAG00000049950	ENSFCAT00000071085	ENSFCAT00000071085.1
CCT5	ENSFCAG00000003129	ENSFCAT00000003129	ENSFCAT00000003129.6
PCMTD2	ENSFCAG00000025511	ENSFCAT00000036578	ENSFCAT00000036578.3
INPP4B	ENSFCAG00000026268	ENSFCAT00000040223	ENSFCAT00000040223.3
-	ENSFCAG00000046888	ENSFCAT00000071262	ENSFCAT00000071262.1
SLC25A16	ENSFCAG00000010850	ENSFCAT00000010854	ENSFCAT00000010854.6
SYP	ENSFCAG00000003821	ENSFCAT00000003822	ENSFCAT00000003822.5
FAM189A1	ENSFCAG00000008069	ENSFCAT00000074406	ENSFCAT00000074406.1
ZNF385D	ENSFCAG00000027175	ENSFCAT00000040732	ENSFCAT00000040732.2
AMACR	ENSFCAG00000019309	ENSFCAT00000018489	ENSFCAT00000018489.5
OR6M1	ENSFCAG00000046786	ENSFCAT00000063929	ENSFCAT00000063929.1
-	ENSFCAG00000034736	ENSFCAT00000070121	ENSFCAT00000070121.1
PYGL	ENSFCAG00000002778	ENSFCAT00000048003	ENSFCAT00000048003.3
-	ENSFCAG00000046663	ENSFCAT00000062436	ENSFCAT00000062436.2
-	ENSFCAG00000034880	ENSFCAT00000043831	ENSFCAT00000043831.3
CCDC18	ENSFCAG00000015028	ENSFCAT00000015032	ENSFCAT00000015032.6
-	ENSFCAG00000043398	ENSFCAT00000068081	ENSFCAT00000068081.1
ACP6	ENSFCAG00000025430	ENSFCAT00000085239	ENSFCAT00000085239.1
-	ENSFCAG00000043409	ENSFCAT00000064095	ENSFCAT00000064095.2
HELQ	ENSFCAG00000009921	ENSFCAT00000052978	ENSFCAT00000052978.2
GASK1A	ENSFCAG00000030790	ENSFCAT00000068867	ENSFCAT00000068867.1
-	ENSFCAG00000013453	ENSFCAT00000013455	ENSFCAT00000013455.5
RIC8B	ENSFCAG00000023932	ENSFCAT00000064458	ENSFCAT00000064458.2
KRT74	ENSFCAG00000000290	ENSFCAT00000000284	ENSFCAT00000000284.6
NAA38	ENSFCAG00000026713	ENSFCAT00000056744	ENSFCAT00000056744.2
RHOQ	ENSFCAG00000033287	ENSFCAT00000043334	ENSFCAT00000043334.3
-	ENSFCAG00000045416	ENSFCAT00000072441	ENSFCAT00000072441.1
OTOF	ENSFCAG00000000035	ENSFCAT00000055029	ENSFCAT00000055029.2
PTF1A	ENSFCAG00000041713	ENSFCAT00000058233	ENSFCAT00000058233.2
NPHP1	ENSFCAG00000005988	ENSFCAT00000066881	ENSFCAT00000066881.2
CUL4A	ENSFCAG00000014246	ENSFCAT00000014250	ENSFCAT00000014250.6
PITPNM2	ENSFCAG00000006133	ENSFCAT00000077110	ENSFCAT00000077110.1
TFEC	ENSFCAG00000027627	ENSFCAT00000027799	ENSFCAT00000027799.4
SLC24A4	ENSFCAG00000007887	ENSFCAT00000007889	ENSFCAT00000007889.5
OLFML3	ENSFCAG00000009243	ENSFCAT00000009245	ENSFCAT00000009245.5
-	ENSFCAG00000048853	ENSFCAT00000085050	ENSFCAT00000085050.1
TMEM209	ENSFCAG00000027403	ENSFCAT00000071808	ENSFCAT00000071808.1
LCN9	ENSFCAG00000013484	ENSFCAT00000026039	ENSFCAT00000026039.3
TNRC18	ENSFCAG00000001949	ENSFCAT00000072905	ENSFCAT00000072905.1
FBXO25	ENSFCAG00000024002	ENSFCAT00000078379	ENSFCAT00000078379.1
TTC4	ENSFCAG00000028704	ENSFCAT00000031549	ENSFCAT00000031549.4
CDK15	ENSFCAG00000000530	ENSFCAT00000000530	ENSFCAT00000000530.6
KCNT2	ENSFCAG00000030400	ENSFCAT00000050100	ENSFCAT00000050100.3
ZNF106	ENSFCAG00000002899	ENSFCAT00000055618	ENSFCAT00000055618.2
GRIP2	ENSFCAG00000007655	ENSFCAT00000043985	ENSFCAT00000043985.2
-	ENSFCAG00000012133	ENSFCAT00000012136	ENSFCAT00000012136.6
-	ENSFCAG00000042930	ENSFCAT00000027167	ENSFCAT00000027167.4
-	ENSFCAG00000048048	ENSFCAT00000068044	ENSFCAT00000068044.1
-	ENSFCAG00000052251	ENSFCAT00000083909	ENSFCAT00000083909.1
MIOX	ENSFCAG00000013030	ENSFCAT00000013034	ENSFCAT00000013034.5
FNIP2	ENSFCAG00000027206	ENSFCAT00000068314	ENSFCAT00000068314.1
-	ENSFCAG00000012789	ENSFCAT00000012792	ENSFCAT00000012792.5
MDN1	ENSFCAG00000024717	ENSFCAT00000029119	ENSFCAT00000029119.4
SLC6A4	ENSFCAG00000005906	ENSFCAT00000005909	ENSFCAT00000005909.6
UHRF1BP1L	ENSFCAG00000004669	ENSFCAT00000037830	ENSFCAT00000037830.3
COLEC12	ENSFCAG00000015762	ENSFCAT00000037896	ENSFCAT00000037896.2
DQX1	ENSFCAG00000028272	ENSFCAT00000027547	ENSFCAT00000027547.4
CSF3	ENSFCAG00000040124	ENSFCAT00000043767	ENSFCAT00000043767.2
SENP1	ENSFCAG00000014003	ENSFCAT00000059594	ENSFCAT00000059594.2
-	ENSFCAG00000046984	ENSFCAT00000071055	ENSFCAT00000071055.1
LRRIQ1	ENSFCAG00000031743	ENSFCAT00000074395	ENSFCAT00000074395.1
C1orf116	ENSFCAG00000044891	ENSFCAT00000083133	ENSFCAT00000083133.1
-	ENSFCAG00000050429	ENSFCAT00000081830	ENSFCAT00000081830.1
MRO	ENSFCAG00000030720	ENSFCAT00000084710	ENSFCAT00000084710.1
-	ENSFCAG00000042085	ENSFCAT00000062563	ENSFCAT00000062563.2
VPS50	ENSFCAG00000007438	ENSFCAT00000007444	ENSFCAT00000007444.6
-	ENSFCAG00000048711	ENSFCAT00000075204	ENSFCAT00000075204.1
FGFR1	ENSFCAG00000013612	ENSFCAT00000050052	ENSFCAT00000050052.3
ZMYND10	ENSFCAG00000002000	ENSFCAT00000002000	ENSFCAT00000002000.6
-	ENSFCAG00000052677	ENSFCAT00000082923	ENSFCAT00000082923.1
KCNIP4	ENSFCAG00000014899	ENSFCAT00000056525	ENSFCAT00000056525.2
-	ENSFCAG00000049041	ENSFCAT00000072782	ENSFCAT00000072782.1
UACA	ENSFCAG00000001357	ENSFCAT00000070851	ENSFCAT00000070851.1
-	ENSFCAG00000046692	ENSFCAT00000059645	ENSFCAT00000059645.2
-	ENSFCAG00000051878	ENSFCAT00000083514	ENSFCAT00000083514.1
BBC3	ENSFCAG00000040792	ENSFCAT00000066728	ENSFCAT00000066728.2
RPH3A	ENSFCAG00000015426	ENSFCAT00000015430	ENSFCAT00000015430.5
MDM2	ENSFCAG00000024456	ENSFCAT00000029807	ENSFCAT00000029807.4
RIIAD1	ENSFCAG00000019369	ENSFCAT00000018934	ENSFCAT00000018934.5
ANKRD2	ENSFCAG00000013428	ENSFCAT00000013432	ENSFCAT00000013432.6
PPP1R12B	ENSFCAG00000039870	ENSFCAT00000066222	ENSFCAT00000066222.2
OR6K2	ENSFCAG00000029376	ENSFCAT00000028556	ENSFCAT00000028556.3
-	ENSFCAG00000052675	ENSFCAT00000073858	ENSFCAT00000073858.1
PNPLA5	ENSFCAG00000007341	ENSFCAT00000007343	ENSFCAT00000007343.6
-	ENSFCAG00000004981	ENSFCAT00000004984	ENSFCAT00000004984.6
LMAN1L	ENSFCAG00000000350	ENSFCAT00000000351	ENSFCAT00000000351.6
-	ENSFCAG00000051356	ENSFCAT00000071752	ENSFCAT00000071752.1
-	ENSFCAG00000041037	ENSFCAT00000072830	ENSFCAT00000072830.1
-	ENSFCAG00000041317	ENSFCAT00000050196	ENSFCAT00000050196.2
DENND5B	ENSFCAG00000005536	ENSFCAT00000005539	ENSFCAT00000005539.6
MPRIP	ENSFCAG00000025833	ENSFCAT00000078077	ENSFCAT00000078077.1
TTC37	ENSFCAG00000010817	ENSFCAT00000010822	ENSFCAT00000010822.6
-	ENSFCAG00000047199	ENSFCAT00000080833	ENSFCAT00000080833.1
TPM1	ENSFCAG00000037855	ENSFCAT00000061754	ENSFCAT00000061754.2
UNC5C	ENSFCAG00000015085	ENSFCAT00000040805	ENSFCAT00000040805.3
-	ENSFCAG00000049734	ENSFCAT00000074480	ENSFCAT00000074480.1
FREM2	ENSFCAG00000007720	ENSFCAT00000033326	ENSFCAT00000033326.3
GGTA1	ENSFCAG00000041055	ENSFCAT00000064473	ENSFCAT00000064473.2
-	ENSFCAG00000040197	ENSFCAT00000052540	ENSFCAT00000052540.1
FBN2	ENSFCAG00000009685	ENSFCAT00000009689	ENSFCAT00000009689.6
VWC2L	ENSFCAG00000015156	ENSFCAT00000034948	ENSFCAT00000034948.3
SCEL	ENSFCAG00000030079	ENSFCAT00000056918	ENSFCAT00000056918.2
BEAN1	ENSFCAG00000015245	ENSFCAT00000015248	ENSFCAT00000015248.6
-	ENSFCAG00000004771	ENSFCAT00000004772	ENSFCAT00000004772.6
RBM47	ENSFCAG00000012399	ENSFCAT00000012401	ENSFCAT00000012401.6
-	ENSFCAG00000045167	ENSFCAT00000050890	ENSFCAT00000050890.2
DLL3	ENSFCAG00000010746	ENSFCAT00000046003	ENSFCAT00000046003.3
-	ENSFCAG00000051673	ENSFCAT00000081903	ENSFCAT00000081903.1
-	ENSFCAG00000053237	ENSFCAT00000068675	ENSFCAT00000068675.1
-	ENSFCAG00000045251	ENSFCAT00000054849	ENSFCAT00000054849.2
PPIG	ENSFCAG00000043864	ENSFCAT00000057932	ENSFCAT00000057932.2
DCAF6	ENSFCAG00000015044	ENSFCAT00000064856	ENSFCAT00000064856.2
CCDC190	ENSFCAG00000009378	ENSFCAT00000009380	ENSFCAT00000009380.5
-	ENSFCAG00000031710	ENSFCAT00000034304	ENSFCAT00000034304.3
-	ENSFCAG00000046739	ENSFCAT00000083013	ENSFCAT00000083013.1
NDUFA9	ENSFCAG00000005951	ENSFCAT00000081183	ENSFCAT00000081183.1
ADRA2A	ENSFCAG00000044864	ENSFCAT00000065751	ENSFCAT00000065751.2
-	ENSFCAG00000048936	ENSFCAT00000072421	ENSFCAT00000072421.1
TRMT6	ENSFCAG00000003102	ENSFCAT00000003102	ENSFCAT00000003102.6
JPH1	ENSFCAG00000014030	ENSFCAT00000074775	ENSFCAT00000074775.1
SORBS1	ENSFCAG00000001421	ENSFCAT00000080878	ENSFCAT00000080878.1
U2	ENSFCAG00000051683	ENSFCAT00000071407	ENSFCAT00000071407.1
AFM	ENSFCAG00000039116	ENSFCAT00000035107	ENSFCAT00000035107.3
ARHGAP44	ENSFCAG00000008402	ENSFCAT00000076119	ENSFCAT00000076119.1
PXDN	ENSFCAG00000008327	ENSFCAT00000044423	ENSFCAT00000044423.3
PRDM10	ENSFCAG00000004111	ENSFCAT00000004112	ENSFCAT00000004112.6
SEC16B	ENSFCAG00000014227	ENSFCAT00000014232	ENSFCAT00000014232.6
-	ENSFCAG00000030042	ENSFCAT00000030405	ENSFCAT00000030405.3
-	ENSFCAG00000034430	ENSFCAT00000070488	ENSFCAT00000070488.1
GALC	ENSFCAG00000003064	ENSFCAT00000050751	ENSFCAT00000050751.2
PIGF	ENSFCAG00000015609	ENSFCAT00000015613	ENSFCAT00000015613.5
-	ENSFCAG00000050206	ENSFCAT00000084298	ENSFCAT00000084298.1
-	ENSFCAG00000023672	ENSFCAT00000036266	ENSFCAT00000036266.3
PDCD5	ENSFCAG00000002326	ENSFCAT00000002326	ENSFCAT00000002326.5
U6	ENSFCAG00000045875	ENSFCAT00000063786	ENSFCAT00000063786.1
SPTA1	ENSFCAG00000046674	ENSFCAT00000065635	ENSFCAT00000065635.2
-	ENSFCAG00000001275	ENSFCAT00000084105	ENSFCAT00000084105.1
PEX5L	ENSFCAG00000012367	ENSFCAT00000060727	ENSFCAT00000060727.2
RBCK1	ENSFCAG00000003278	ENSFCAT00000003278	ENSFCAT00000003278.6
SLFNL1	ENSFCAG00000015323	ENSFCAT00000050036	ENSFCAT00000050036.3
-	ENSFCAG00000051435	ENSFCAT00000084032	ENSFCAT00000084032.1
SIDT2	ENSFCAG00000013575	ENSFCAT00000047168	ENSFCAT00000047168.3
-	ENSFCAG00000018043	ENSFCAT00000018047	ENSFCAT00000018047.5
CB4H10orf67	ENSFCAG00000003780	ENSFCAT00000040409	ENSFCAT00000040409.3
AGO1	ENSFCAG00000000746	ENSFCAT00000000746	ENSFCAT00000000746.6
PIGO	ENSFCAG00000001120	ENSFCAT00000001120	ENSFCAT00000001120.6
TWSG1	ENSFCAG00000024696	ENSFCAT00000023470	ENSFCAT00000023470.4
DZANK1	ENSFCAG00000025812	ENSFCAT00000025160	ENSFCAT00000025160.3
OR8D4	ENSFCAG00000005007	ENSFCAT00000005003	ENSFCAT00000005003.6
-	ENSFCAG00000037708	ENSFCAT00000033416	ENSFCAT00000033416.2
-	ENSFCAG00000050237	ENSFCAT00000078486	ENSFCAT00000078486.1
GCK	ENSFCAG00000014361	ENSFCAT00000014365	ENSFCAT00000014365.6
-	ENSFCAG00000049747	ENSFCAT00000068496	ENSFCAT00000068496.1
GLT6D1	ENSFCAG00000038554	ENSFCAT00000081344	ENSFCAT00000081344.1
SAE1	ENSFCAG00000027112	ENSFCAT00000027606	ENSFCAT00000027606.4
-	ENSFCAG00000044127	ENSFCAT00000064049	ENSFCAT00000064049.2
CREM	ENSFCAG00000043654	ENSFCAT00000070360	ENSFCAT00000070360.1
-	ENSFCAG00000053157	ENSFCAT00000077903	ENSFCAT00000077903.1
-	ENSFCAG00000046972	ENSFCAT00000069361	ENSFCAT00000069361.1
THOC1	ENSFCAG00000022454	ENSFCAT00000024472	ENSFCAT00000024472.3
CACNA1F	ENSFCAG00000003822	ENSFCAT00000003823	ENSFCAT00000003823.6
ZNF200	ENSFCAG00000029371	ENSFCAT00000028063	ENSFCAT00000028063.4
LRCH3	ENSFCAG00000029889	ENSFCAT00000043245	ENSFCAT00000043245.3
CRIPT	ENSFCAG00000015610	ENSFCAT00000015614	ENSFCAT00000015614.5
-	ENSFCAG00000053350	ENSFCAT00000075960	ENSFCAT00000075960.1
TSSK2	ENSFCAG00000009531	ENSFCAT00000009533	ENSFCAT00000009533.5
MRPS30	ENSFCAG00000028632	ENSFCAT00000024670	ENSFCAT00000024670.4
-	ENSFCAG00000047323	ENSFCAT00000085987	ENSFCAT00000085987.1
SOX14	ENSFCAG00000023144	ENSFCAT00000026440	ENSFCAT00000026440.3
-	ENSFCAG00000045940	ENSFCAT00000052196	ENSFCAT00000052196.2
NFATC3	ENSFCAG00000030997	ENSFCAT00000026507	ENSFCAT00000026507.4
ZNF662	ENSFCAG00000033748	ENSFCAT00000041569	ENSFCAT00000041569.3
-	ENSFCAG00000050272	ENSFCAT00000073161	ENSFCAT00000073161.1
PSEN1	ENSFCAG00000028093	ENSFCAT00000059303	ENSFCAT00000059303.2
DR1	ENSFCAG00000012458	ENSFCAT00000012461	ENSFCAT00000012461.5
-	ENSFCAG00000046536	ENSFCAT00000051355	ENSFCAT00000051355.2
-	ENSFCAG00000007342	ENSFCAT00000018456	ENSFCAT00000018456.5
AFP	ENSFCAG00000029224	ENSFCAT00000025476	ENSFCAT00000025476.4
MRPL9	ENSFCAG00000043355	ENSFCAT00000052590	ENSFCAT00000052590.2
FAM83B	ENSFCAG00000013437	ENSFCAT00000013441	ENSFCAT00000013441.6
ATOX1	ENSFCAG00000006018	ENSFCAT00000006019	ENSFCAT00000006019.6
-	ENSFCAG00000038310	ENSFCAT00000040852	ENSFCAT00000040852.3
DHX33	ENSFCAG00000014755	ENSFCAT00000048060	ENSFCAT00000048060.3
IFT140	ENSFCAG00000010653	ENSFCAT00000010656	ENSFCAT00000010656.6
ARSK	ENSFCAG00000022411	ENSFCAT00000026107	ENSFCAT00000026107.4
-	ENSFCAG00000049985	ENSFCAT00000081114	ENSFCAT00000081114.1
SRSF6	ENSFCAG00000032814	ENSFCAT00000034867	ENSFCAT00000034867.3
TSSK1B	ENSFCAG00000023621	ENSFCAT00000028548	ENSFCAT00000028548.3
NSRP1	ENSFCAG00000039697	ENSFCAT00000035282	ENSFCAT00000035282.3
TGFBR1	ENSFCAG00000027261	ENSFCAT00000060182	ENSFCAT00000060182.2
CKAP5	ENSFCAG00000013640	ENSFCAT00000024774	ENSFCAT00000024774.4
-	ENSFCAG00000047318	ENSFCAT00000079888	ENSFCAT00000079888.1
U5	ENSFCAG00000033177	ENSFCAT00000040683	ENSFCAT00000040683.2
-	ENSFCAG00000048648	ENSFCAT00000073263	ENSFCAT00000073263.1
SSMEM1	ENSFCAG00000030507	ENSFCAT00000025212	ENSFCAT00000025212.4
-	ENSFCAG00000035079	ENSFCAT00000035743	ENSFCAT00000035743.2
-	ENSFCAG00000030880	ENSFCAT00000031626	ENSFCAT00000031626.4
-	ENSFCAG00000049862	ENSFCAT00000079645	ENSFCAT00000079645.1
-	ENSFCAG00000045101	ENSFCAT00000065153	ENSFCAT00000065153.2
-	ENSFCAG00000051733	ENSFCAT00000076662	ENSFCAT00000076662.1
FCAMR	ENSFCAG00000013832	ENSFCAT00000013836	ENSFCAT00000013836.6
GDAP1	ENSFCAG00000014031	ENSFCAT00000014035	ENSFCAT00000014035.6
CYB5D1	ENSFCAG00000009628	ENSFCAT00000009630	ENSFCAT00000009630.5
TMEM225	ENSFCAG00000005003	ENSFCAT00000005000	ENSFCAT00000005000.6
SMIM5	ENSFCAG00000029987	ENSFCAT00000029529	ENSFCAT00000029529.4
-	ENSFCAG00000026225	ENSFCAT00000025914	ENSFCAT00000025914.4
CCDC173	ENSFCAG00000025828	ENSFCAT00000032336	ENSFCAT00000032336.3
-	ENSFCAG00000005953	ENSFCAT00000005956	ENSFCAT00000005956.6
-	ENSFCAG00000042414	ENSFCAT00000058023	ENSFCAT00000058023.2
-	ENSFCAG00000036452	ENSFCAT00000037899	ENSFCAT00000037899.2
SOCS5	ENSFCAG00000000215	ENSFCAT00000000215	ENSFCAT00000000215.4
UBE3B	ENSFCAG00000008951	ENSFCAT00000062470	ENSFCAT00000062470.2
U6	ENSFCAG00000046347	ENSFCAT00000062429	ENSFCAT00000062429.1
U6	ENSFCAG00000042416	ENSFCAT00000044613	ENSFCAT00000044613.2
TBCC	ENSFCAG00000004145	ENSFCAT00000004146	ENSFCAT00000004146.4
TK2	ENSFCAG00000015246	ENSFCAT00000015249	ENSFCAT00000015249.5
-	ENSFCAG00000047240	ENSFCAT00000082114	ENSFCAT00000082114.1
ANKRD12	ENSFCAG00000043867	ENSFCAT00000058657	ENSFCAT00000058657.2
PARS2	ENSFCAG00000022858	ENSFCAT00000023903	ENSFCAT00000023903.4
DGCR2	ENSFCAG00000009527	ENSFCAT00000071215	ENSFCAT00000071215.1
-	ENSFCAG00000051001	ENSFCAT00000081700	ENSFCAT00000081700.1
HCRTR2	ENSFCAG00000023603	ENSFCAT00000024346	ENSFCAT00000024346.4
-	ENSFCAG00000053169	ENSFCAT00000071455	ENSFCAT00000071455.1
U6	ENSFCAG00000034715	ENSFCAT00000044110	ENSFCAT00000044110.2
UBXN10	ENSFCAG00000007629	ENSFCAT00000007631	ENSFCAT00000007631.3
-	ENSFCAG00000052457	ENSFCAT00000070811	ENSFCAT00000070811.1
-	ENSFCAG00000049555	ENSFCAT00000075893	ENSFCAT00000075893.1
OR4D5	ENSFCAG00000013214	ENSFCAT00000013217	ENSFCAT00000013217.5
PPID	ENSFCAG00000028926	ENSFCAT00000032567	ENSFCAT00000032567.4
GPAM	ENSFCAG00000003194	ENSFCAT00000060004	ENSFCAT00000060004.2
